,teks,label,clean_teks
794,"INFO PT.M-KIOS hsil pengundian berkat isi pulsa, Selamat No.HP 0852952xxxxx m-dpt Hadiah PIN Pemenang anda 94ad653 Info klik www.berkat-isiulang-pulsa.webs.com",1,info ptmkios hsil undi berkat isi pulsa selamat nohp xxxxx mdpt hadiah pin menang info klik wwwberkatisiulangpulsawebscom
795,INFO RESMI !! Selamat Anda Terpilih sbgi Pemenang' semarak Undian PT.INDOFOOD INDONESIA No pin: d377hi8 Info Pin&hadiah Klik:www.semarak-undianpopmie.webs.com,1,info resmi selamat pilih menang semarak undi ptindofood indonesia nomor pin dhi info pinhadiah klikwwwsemarakundianpopmiewebscom
796,INFO RESMI kepada bpk/ibu yang terhormat SELAMAT No ANDA Pemenang ke 2dari pesta isi ulang 3care No PIN:25e477r di undi tadi malam pkl 22:30 di SCTV U/info hadiah anda klik Www.3care16.blogspot.com,1,info resmi bpkibu hormat selamat nomor menang pesta isi ulang care nomor per undi malam pkl sctv uinfo hadiah klik wwwcareblogspotcom
797,INFO RESMI kepada/bpk/ibu yang terhormat SELAMAT No ANDA Pemenang ke 2dari pesta isi ulang 3care. No PIN:25e477r di undi tadi malam pkl 22:30 di SCTV U/info hadiah anda klik Www.tricare16.blogspot.com,1,info resmi kepadabpkibu hormat selamat nomor menang pesta isi ulang care nomor per undi malam pkl sctv uinfo hadiah klik wwwtricareblogspotcom
798,"INFO RESMI PT.INDOFOOD No.Anda t'dftr pemenang UNDIAN POP MIE edisi 2013 Mndptkn 1unit ""NISSAN JUKE"" PIN;a1c5h79 info,kunjungi;www.popmieget.webs.com",1,info resmi ptindofood noanda tdftr menang undi pop mie edisi mndptkn unit nissan juke pinach infokunjungiwwwpopmiegetwebscom
799,INFO RESMI PT.INDOFOOD slmt No.anda T.dftar pmnang ke2.POP MIE 2013 Meraih HADIAH 1 Unit 'NISSAN JUKE' dgn pin;12xb9v2 U/info kunjungi www.popmie200.webs.com,1,info resmi ptindofood selamat noanda tdftar pmnang pop mie raih hadiah unit nissan juke dgn pinxbv uinfo kunjung wwwpopmiewebscom
800,INFO RESMI PT.TRI CARE PIN Pemenang ( 8jf2177 ) anda m-dptkan HADIAH I unit TOYOTA YARIS U/Info cek pin klik: www.tricare2015.blogspot.com,1,info resmi pttri care pin menang jf mdptkan hadiah i unit toyota yaris uinfo cek pin klik wwwtricareblogspotcom
801,Info resmi pt.tri care pin pemenang (8jf2177)  Simcard anda resmi mendapatkan hadiah 1 unit toyota yaris dari no 08968594××××,1,info resmi pttri care pin menang jf simcard resmi hadiah unit toyota yaris nomor
802,INFO RESMI PT.TRI.3 SimCard anda Resmi M-dptkan Hadiah MOBIL MAZDA-2 KODE PIN: E2747MLB Info Hub: 08996913677 KLIK: www.inforesmi3care.com,1,info resmi pttri simcard resmi mdptkan hadiah mobil mazda kode pin emlb info hub klik wwwinforesmicarecom
803,INFO RESMI SELAMAT!!! NO simCARD Anda Men_dptkn Uang Tunai Rp 45jt. Dr PT.INDOSAT PIN(TBL48VG) info Hub: 085694961118 A/u klik www.indosat-info2013.jimdo.com,1,info resmi selamat nomor simcard men dptkn uang tunai rupiah jt dr ptindosat pintblvg info hub au klik wwwindosatinfojimdocom
804,INFO RESMI Tri Care SELAMAT Nomor Anda terpilih mendapatkan Hadiah 1 Unit MOBIL Dri Tri Care Dengan PIN Pemenang: br25h99 info: www.gebeyar-3care.tk,1,info resmi tri care selamat nomor pilih hadiah unit mobil dri tri care pin menang brh info wwwgebeyarcaretk
805,"INFO RESMI: PT.INDOFOOD Selamat Anda M-DPT MOBIL NISSAN JUKE, Kejutan Pop Mie. PIN:2F5C4D7 HUBUNGI:085715023547 DRS.H.NALDISUPARMAN www.gebyarpopmie40.webs.com",1,info resmi ptindofood selamat mdpt mobil nissan juke kejut pop mie pinfcd hubung drshnaldisuparman wwwgebyarpopmiewebscom
806,"INFO. DANA TUNAI TANPA JAMINAN 20 - 250 JUTA, BUNGA 1,50%, SYARAT PEMILIK KARTU KREDIT PROSES 3 HARI KERJA CALL. FIRLI 021 93417219",1,info dana tunai jamin juta bunga syarat milik kartu kredit proses kerja telepon firli
807,"INFO. pinjaman tanpa agunan 10 - 150 jt, Standart Chartered Bank syarat copy KTP, copy kartu kredit, RESMI, MINAT hub : akbar > 021 98391114 / 085714664427 , trimksh.",1,info pinjam agun jt standart chartered bank syarat copy ktp copy kartu kredit resmi minat hub akbar trimksh
808,"INFO:jk anda mau jual Rmh,tanah,mobil,produk/jasa dll PROMOSIKAN sj dg SMS MASSAL biasa hny Rp. 50.000untuk sebar ke10.000 no HP(2jam) hub: 0877399155579 jogja",1,infojk jual rmhtanahmobilprodukjasa dll promosi dg sms massal hny rupiah sebar nomor hpjam hub jogja
809,"Ingin Tahu Angka Jitu! Yg Keluar Putaran Pada Hari ini 20/01/2013 Hubungi : 082-335555-454. mbah TOGEL semarang ""Jamin 100% Tembus"" Raja SHIO (Buka 24 Jam)",1,angka jitu putar hubung mbah togel semarang jamin tembus raja shio buka jam
810,"Ini bpk pnjam hp orng, tlng bliin bpk pls 50rb, krm ke nomr brunya bpk=081215008228, bpk lagi ada msalh di kantor polisi, jgn tlp/sms nnti bpk yg tlp, penting",1,pinjam hp orang tolong bliin pulsa krm nomr brunya msalh kantor polisi jgn tlpsms nnti telepon
811,"Ini bpk tolong belikan dulu pulsa 20ribu di no barunya bpk karna lagi ada masalah di kantor polisi dan jangan dulu tlp/sms nanti bpk yg tlp, penting.",1,tolong belikan pulsa ribu nomor baru karna kantor polisi tlpsms telepon
812,Ini no rekeningnya BRI.A/n.A.SRI NARTI NO.rek.2219-01-001948-50-7.,1,nomor rekening brianasri narti norek
813,"ini nomor baru papa, tolong kirimin pulsa 50.000 ke nomor baru papa 085687329010. Papa lagi di kantor polisi, ada masalah. Jangan telepon Papa.",1,nomor papa tolong kirimin pulsa nomor papa papa kantor polisi telepon papa
814,Ini nomor rekeningnya: 5829-01-012786-534. BRI a/n Andika Septiana.,1,nomor rekening bri an andika septiana
815,ini rekeningnya bank bri.no/rek.018801.006474.53.2.a/n:IR MAYANI,1,rekening bank brinorekanir mayani
816,Ini Rekeningnya BANK MANDIRI. NO.Rek:150-00-1002402-2.A/n: MURTIANI,1,rekening bank mandiri norekan murtiani
817,Ini Rekeningnya BRI. Rek: 0881-1010-3433-4506 A/n.RASTO MURDOYO.,1,rekening bri rek anrasto murdoyo
818,Ini rekeningnya mandiri : 900-00-1037951-0 a.n reza prasetya,1,rekening mandiri an reza prasetya
819,Ini Rekeningnya. bank MANDIRI. a/n: ALI SYAMSUDIN. rek: 136-001-198-6939,1,rekening bank mandiri an ali syamsudin rek
820,"Ini, Rekeningnya. Bank BNI No.rek.0277285682 A/n.WAHYUDI ALAMSYAH sms klo sudah dikirim",1,rekening bank bni norek anwahyudi alamsyah sms klo kirim
821,"ISI PULSA lebih untung di MYVPLUS! selain dpt PULSA kamu bisa lsg dpt voucher diskon, dpt hadiah dan juga dpt point. Yuk klik : http://bit.ly/Myvplus",1,isi pulsa untung myvplus dpt pulsa lsg dpt voucher diskon dpt hadiah dpt point yuk klik httpbitlymyvplus
822,Isi ulang Pulsa Rp.5000 regular oleh HD COM 4 SUKSES pada 09/02 12:34.Ref:763179369.GRATIS PULSA sd 250rb hg 7Hr 7Mlm.Ktk:GRATIS krm ke 123,1,isi ulang pulsa rupiah regular hd com sukses refgratis pulsa sd hg hr mlmktkgratis krm
823,Isi ulang Pulsa Rp.5000 Regular oleh PUTERA SUKSES pada 11/02 19:57.Ref:78330280.GRATIS PULSA sd 250rb hg 7Hr 7Mlm.Ktk:GRATIS krm ke 123,1,isi ulang pulsa rupiah regular putera sukses refgratis pulsa sd hg hr mlmktkgratis krm
824,Jika anda butuh ANGKA jitu GAIB 2D_3D_4D_SGP Yang dijamin 99% tembus. Silahkan SMS 085337807887 MASTERTOGEL,1,butuh angka jitu gaib d d d sgp jamin tembus silah sms mastertogel
825,"Kak, kirimkan dulu pulsa25rb di no baruku ini 085377771822",1,kak kirim pulsarb nomor baru
826,"Kami dr Ktr INDOSAT sdh hub nmr anda tp tdk trsambung,jd kami krm SMS bhw no anda mendpt mobil JAGUAR PIN;d377hi8 info www.kejutanindosat-plusplus.weebly.com",1,dr ktr indosat hub nomor trsambungjd krm sms bhw nomor mendpt mobil jaguar pindhi info wwwkejutanindosatplusplusweeblycom
827,Kami sdh mnghubungi tdk trsambung SIM CARD anda mendapatkan hadiah ketiga dri PT.AXIS pin [02399877] Klik  www.hadiah-ptaxis.blogspot.co.id,1,mnghubungi trsambung sim card hadiah tiga dri ptaxis pin klik wwwhadiahptaxisblogspotcoid
828,"Kejutan POIN, hadian Rp 15 jt resmi diberikan untuk pemilik nomor 0812330xxxx. PIN-x7af2547. Untuk Info Kantor Pusat TELKOMSEL 021-23867047, 021-23867048.",1,kejut poin hadian rupiah jt resmi milik nomor xxxx pinxaf info kantor pusat telkomsel
829,"Kemudahan dan Keamanan bisnis TOGEL kini Berbentuk online, Bergabung dan raih keberuntungan anda di www.brotogel6.com Satu-satunya situs togel online terpercaya",1,mudah aman bisnis togel bentuk online gabung raih untung wwwbrotogelcom satusatunya situs togel online percaya
830,Kepada yth bpk/ibu pelanggan tri saya sumargani dr OPERATOR tri plaza semanggi lt1 jl jend sudirman kav50 jkt pst kirim sms krn nmr anda sulit saya hubungi dengan hal sebagai berikut nmr anda mendapat HADIAH dr promo undian 2013 HADIAH KE4 SUZUKI ERTIGA PIN ANDA:7t899b3 info.www.promotri2013.jimdo.com,1,hormat bpkibu langgan tri sumargani dr operator tri plaza semanggi lt jl jend sudirman kav jkt kirim sms krn nomor sulit hubung nomor hadiah dr promo undi hadiah suzuki ertiga pin andatb infowwwpromotrijimdocom
831,Keputusan resmi 3care selamat No.anda Terpilih M'dpt Tabungan Rp.35jt Pin:M902CX8J info kelik www.programisiulang3care.tk ,1,putus resmi care selamat noanda pilih mdpt tabung rpjt pinmcxj info kelik wwwprogramisiulangcaretk
832,"Kesempatan jadi AGEN PULSA MKIOS ALL Operator harga V5=4500, V10=8500, V20=18rb, V25=23rb, V50=45rb, V100=90rb Cara Ketik Daftar kirim ke 087888366677",1,sempat agen pulsa mkios all operator harga v v vrb vrb vrb vrb ketik daftar kirim
833,"Kesempatan menjadi agen pulsa/ALL Operator MKIOS, Harga murah; 5=4500, 10=8500, 20=18000, 25=22000, 50=45000, Ketik GABUNG Kirim ke 087775777917",1,sempat agen pulsaall operator mkios harga murah ketik gabung kirim
834,Kirim ke Bank BCA No. Rek : 2731.7942.96 A/n : ANDRIANTO DJUNAEDI usahakan hari ini trms,1,kirim bank bca nomor rek an andrianto djunaedi usaha trms
835,"Kirim ke MANDIRI aja, a/n ARYA. rek: 131-000-7252-937. klo sudah kabarin ya!",1,kirim mandiri an arya rek klo kabarin ya
836,Kirimi dulu pulsa 20ewu di no ini 085285485839 Mas Agus,1,kirim pulsa ewu nomor mas agus
837,km dari BANK BRI Sdh tlp tdk bs jd km SMS No.PIN Pemenang anda KG65H8K9 M-dpt HADIAH dari Untung Bliung BritAma Info klik www.HadiahkejutangBri.blogspot.com,1,km bank bri telepon jd km sms nopin menang kghk mdpt hadiah untung bliung britama info klik wwwhadiahkejutangbriblogspotcom
838,"Krim ke BNI aja a/n Ayu Suryani no rek 0215891174, klo sudah dikirim kabarin ya!",1,krim bni an ayu suryani nomor rek klo kirim kabarin ya
839,Layanan VIP GAMES Rp3300/sms 4x/mgg sdh diperpanjang.Nikmati layanan disini:http://live.vipgames.me/?sid=40186483 stop? *123*66#. CS:02152971540,1,layan vip games rpsms xmgg diperpanjangnikmati layan disinihttplivevipgamesmesid stop cs
840,"Ma"" belikan dulu besok pulsa 20rbu di no baruku ini 085340781778 penting",1,ma belikan besok pulsa rbu nomor baru
841,"ma, isi dl pulsa 20 rb di nmr ini 085337784732",1,ma isi dl pulsa nomor
842,Maaf kami sdah menghubungi tpi tdak tersambung No.Anda resmi meraih hadiah ke-2 dari PT.M-KIOS pin;M248K81 u/info hadiah klik; www.hadiah-mkios17.blogspot.com,1,maaf hubung sambung noanda resmi raih hadiah ptmkios pinmk uinfo hadiah klik wwwhadiahmkiosblogspotcom
843,Maaf kami sudah menghubungi tapi tidak tersambung No Anda meraih hadiah ke-2 dr. PT.MKIOS pin Anda M248K81 cek pin Anda di. www.pusat-m-kios7.blogspot.com,1,maaf hubung sambung nomor raih hadiah dr ptmkios pin mk cek pin wwwpusatmkiosblogspotcom
844,Maaf kami sudah menghubungi tapi tidak tersambung Selamat No.Anda resmi meraih hadiah ke-3 dari PT.3CARE Pin ;b8337h9 u/info klik www.hadiah3care-2016.blogspot.com,1,maaf hubung sambung selamat noanda resmi raih hadiah ptcare pin bh uinfo klik wwwhadiahcareblogspotcom
845,maaf kami sudah menghubungi tpi tdk tersmbung No.anda resmi meraih hadiah ke-2 dri PT.MKIOS PIN;M248K81 cek pin anda di www.hadiahresmi-mkios29.blogspot.com,1,maaf hubung tersmbung noanda resmi raih hadiah dri ptmkios pinmk cek pin wwwhadiahresmimkiosblogspotcom
846,"Maaf saya Bu Nur, tanah yang di tanjung api-api saya sudah lihat dan sudah cocok, untuk masalah harga tolong hubungi suami saya aja, pak H.SULAIMAN di no hp. 08xxxxxx, karena kebetulan saya ada acara.Tks",1,maaf bu nur tanah tanjung apiapi lihat cocok harga tolong hubung suami hsulaiman nomor hp xxxxxx acaratks
847,"Maaf' Soal Angsuran bulan ini Pembayaran harus melalui ke bpk.Yogi, HP: 08562115779, soalnya sdh dikuasakan",1,maaf angsur bayar bpkyogi hp kuasa
848,"Maaf tolong uangnya ditransfer saja ke Bank xxx An. xxx No.Rek 2952149xxx, bila sudah ditransfer SMS saja, terima kasih",1,maaf tolong uang transfer bank xxx an xxx norek xxx transfer sms terima kasih
849,"Maaf, hanya iklan penawaran pinjaman uang tunai tanpa jaminan KTA 5JT s.d 200JT dg KTP d KARTU KREDIT, Bunga Flat, simpan sms ni a/hub. 085717559229 ; 02199001886",1,maaf iklan tawar pinjam uang tunai jamin kta jt sd jt dg ktp d kartu kredit bunga flat simpan sms ni ahub
850,"Maaf‟ Cuma ingatkan soal kontrakan kalau mau diteruskan/bayar, Harap ke Bpk Chandra, No: 082374910777, Soalnya sys dh kuasakan sepenuhnya. Maaf Cuma sms",1,maaf ingat kontra diteruskanbayar harap chandra nomor sys dh kuasa sepenuh maaf sms
851,"Maaf…! saya bu RATNA meganai RUMAH saya Sudah liat, soalnya saya lagi di bandara silahkan hubungi suami saya H. ARIF ISKANDAR,SE hp:081218844557 trims.",1,maaf bu ratna meganai rumah liat bandara silah hubung suami h arif iskandarse hp trims
852,"Mah,esian plz kna no 085741670427 nu 20 rbu ayena",1,mahesian plz kna nomor nu rbu ayena
853,"Mamah pangmeserkeun heula pulsa As, 20 rb,kana nomor ieu, 085347398779 tong nelpon nuju riiweh ayeuna penting!",1,mamah pangmeserkeun heula pulsa as rbkana nomor ieu tong telpon nuju riiweh ayeuna
854,"Manfaatkan fasilitas pinjaman tanpa jaminan, syarat F.copy KTP, Kartu kredit, proses 3 hari kerja, info, hub: Rasti 021 91998977",1,manfaat fasilitas pinjam jamin syarat fcopy ktp kartu kredit proses kerja info hub rasti
855,Manfaatkan segera creditCard anda utk apply pinjaman 20-250jt ada cashback berminat hub: Bintang 021-27450166.tks,1,manfaat creditcard apply pinjam jt cashback minat hub bintang terimakasih
856,Mau Liburan Gratis ke Lombok Sambil Belajar Foto? Klik http://goo.gl/FVcnW .Paket Internet HANYA Rp1500 dpt 7MB/1hr. hub *100*15# .Cek status paket di *889# <<,1,libur gratis lombok ajar foto klik httpgooglfvcnw paket internet rupiah dpt mbhr hub cek status paket
857,Mau Nissan Juke?Ayo beli POPMIE skrg dan kirim kodenya di *200*200*Kodeuniq# siapa tahu kamu pemenangnya.Hati2 penipuan CS:02171790989 klik http://goo.gl/dm7PK,1,nissan jukeayo beli popmie kirim kode kodeuniq pemenangnyahati tipu cs klik httpgoogldmpk
858,Mau Uang Tunai 1jt?Ayo gabung layanan Video Cliponyu & Keluarkan jurus gombal-mu yg paling dahsyat utk host2 cantik Cliponyu. Ketik CLIP ke 99900.CS:02129657333,1,uang tunai jtayo gabung layan video cliponyu keluar jurus gombal dahsyat host cantik cliponyu ketik clip cs
859,"MEGA CELL Cari agen pulsa 1 Cip ke semua Operator Harga : V.5 = 4000 V.10 =8000 V.20 =16rb, dll Berminat ketik INFO kirim ke :085352444400",1,mega cell cari agen pulsa cip operator harga v v v dll minat ketik info kirim
860,"MEGA PRIMA TAMA PROMO DISCON 20-50% Blackberry dacota rp. 2.700.000 onyx 2 rp. 1,8 iphon,ipad Laptop, Camera, DLL INFO www.megaprimatama.com PIN BB 2A9EA404",1,mega prima tama promo discon blackberry dacota rupiah onyx rupiah iphonipad laptop camera dll info wwwmegaprimatamacom pin bb aea
861,meganai Ruma bpk/ibu yg mau di jual sd di surpai dan sy berminat sy tlpn tdk bisa tembus masalah harga hub suami sy 085399700354 Dr.H.IRAWAN,1,meganai ruma bpkibu jual sd surpai minat telepon tembus harga hub suami drhirawan
862,"Melayani fasilitas pinjaman dana tunai melalui jaminan BPKB mobil. Cover area seluruh daerah Indonesia..bunga 0,8 -1% flat /bulan, No BI Cheking, proses cepat,, data lngsng dijemput pihak survey kami(BFI finance) Hub Oktra Mariadi Sihaloho Cp : 082122483312",1,layan fasilitas pinjam dana tunai jamin bpkb mobil cover area daerah indonesiabunga flat nomor bi cheking proses cepat data lngsng jemput survey kamibfi finance hub oktra mariadi sihaloho cp
863,"MELEJIT PINTAR,kursus suami-isteri aktifasi smangat bljr&penguatan fungsi i=otak anak agar prestasi mningkat.Telepon 02749447574 atau ketik OK sms ke 081931753240",1,lejit pintarkursus suamiisteri aktifasi smangat bljrpenguatan fungsi iotak anak prestasi mningkattelepon ketik ok sms
864,"Mengenai Rumah Bpk/Ibu yg mau di jual sdh di survey dan sy berminat,sy telpon tdk bisa tembus. masalah hrg hub suami sy. 0823-7390-1777 Dr.H.IRAWAN",1,rumah bpkibu jual survey berminatsy telepon tembus hrg hub suami drhirawan
865,"Mengenai Uang kontrakan kalau Masih Mau Di terusin Harap ke bpk, Suyono, Nomor Hp: 082127377377, Soalnya shd sya kuasakan Penuh ke dia, Maaf Cuma sms",1,uang kontra terusin harap suyono nomor hp shd kuasa penuh maaf sms
866,"MODAL USAHA : Solusi keuangan anda hanya copy ktp, kartu kredit, npwp, no rek pribdi bisa dapat 125 - 200 jt dr bank hub LIA di 085710489257 082112755426 91066949",1,modal usaha solusi uang copy ktp kartu kredit npwp nomor rek pribdi jt dr bank hub lia
867,"Mohon maaf, Promosi pinjaman uang tunai, syarat copy kartu kredit, bunga mulai 1,5 % bln, gratis asuransi, hub ANI 021 - 91949720 / LIA 021 - 34343669 , proses cepat",1,mohon maaf promosi pinjam uang tunai syarat copy kartu kredit bunga gratis asuransi hub ani lia proses cepat
868,"Mudahnya KTA baru untuk pinjaman s/d 200 jt.. bunga 1,5% & gratis asuransi.. copy KTP dan kartu kredit atau slip gaji Hub: mido 021 - 99399003",1,mudah kta pinjam sd jt bunga gratis asuransi copy ktp kartu kredit slip gaji hub mido
869,"NAGAMAS ELECKTRONIK BB Dakota>2,4jt BB Davis>900rb BB Gemini>rbq BB Torch>1,7jt DLL Call. 085777779458 Sms. 0818433247 Pin BB: 2A550530 www.nagamas-cell.com",1,nagamas elecktronik bb dakotajt bb davisrb bb geminirbq bb torchjt dll telepon sms pin bb a wwwnagamascellcom
870,Nak ini ayah. Tolong kirimin ayah uang 500rb ke no rek 0385-0100-7302-504 a/n Yanti. Ayah lg dikantor polisi ngurus surat tilang. Mks,1,nak ayah tolong kirimin ayah uang nomor rek an yanti ayah lg kantor polisi ngurus surat tilang terimakasih
871,Nanti kalau mau di bayar/di transfer harap hubungi dulu atasan saya Bpk ARDIANSA no tlp; 085797136879 soalnya ada perubahan pembayaran trima kasih.,1,bayardi transfer harap hubung atas ardiansa nomor telepon ubah bayar trima kasih
872,"Nanti kalau mau transfer, tipon dulu di no baru saya ini. 085624347737 soalnya ada perubahan no rekening. terima kasih",1,transfer tipon nomor ubah nomor rekening terima kasih
873,"Nasabah Bank BRI Yth, Selamat Anda Mndptkan Cek Tunai Rp.27jt dari BANK RAKYAT INDONESIA Pin : (ijh76k79) u/Info klik dan Kunjungi :www.hadiahBRI.blogspot.com",1,nasabah bank bri hormat selamat cek tunai rpjt bank rakyat indonesia pin ijhk uinfo klik kunjung wwwhadiahbriblogspotcom
874,Nasabah BANK BRI yth; No Rek Anda Mdpt hadiah Cek Rp. 27jt Dari BRI UNTUNG BELIUNG BRITAMA Pin Anda: (ijh76k79) Info klik di www.info,1,nasabah bank bri hormat nomor rek mdpt hadiah cek rupiah jt bri untung beliung britama pin ijhk info klik wwwinfo
875,Nasabah BRI yth. Anda dapat cek. 27.juta dari undian BRI Kode triplle cek anda (02599875) info hadiah klik www.bripusat2016.blogspot.com,1,nasabah bri hormat cek juta undi bri kode triplle cek info hadiah klik wwwbripusatblogspotcom
876,Nasabah BRI Yth. Norek anda terpilih sebagai pemenang UNDIAN BRI-2016 KODE PIN anda (ijh76k79) U\info HADIAH anda klik: www.undian2016bri.blogspot.co.id,1,nasabah bri hormat norek pilih menang undi bri kode pin ijhk uinfo hadiah klik wwwundianbriblogspotcoid
877,"NASABAH Yth, Anda Di Minta Menghub BRI Prihal Tabugan Anda dapat Cek Rp.27jt dri BRI dgn KODE CEK: 02599875 INFO Klik: www.callcenterbankbri.blogspot.co.id",1,nasabah hormat menghub bri prihal tabugan cek rpjt dri bri dgn kode cek info klik wwwcallcenterbankbriblogspotcoid
878,Nasabah yth.rekning tbungn anda ERROR&hrus di monitor ulang agar bisa di gunakn kmbli.maaf sblum ke kntor hrap hub pk ARYADHI dlu di.0816288602.tks,1,nasabah ythrekning tbungn errorhrus monitor ulang gunakn kmblimaaf kntor hrap hub pakai aryadhi dlu ditks
